Route_ID	Route_Comb	Dup_Bw_Titles	Dup_Bw_Authors	Source_ID	Target_ID_All	Target_ID_0	Edition_ID	Matched_Entries	Last_Date	First_Date	Duration	Source_ID	Source_Location_Name_Standardized	Target_ID	Target_Location_Name_Standardized	interregional	international
2673	1074;466	TRUE	TRUE	1074	466	466	LA1597;OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676	3963;5627;5842;5939;6315;6616;7166;7372;8056;8423;8457;8771;8941;9224;9258;9291;9935;10140;10174;10453;10508	1676	1597	79	1074	Perugia	466	Florence	TRUE	FALSE
3054	1315;466	FALSE	FALSE	1315	466	466	LA1597	3994	1597	1597	0	1315	Sienna	466	Florence	FALSE	FALSE
1134	467;466	FALSE	FALSE	467	466	466	GV1720	12124	1720	1720	0	467	Foligno	466	Florence	TRUE	FALSE
2679	1090;466	FALSE	FALSE	1090	466	466	LA1597	3967	1597	1597	0	1090	Pisa	466	Florence	FALSE	FALSE
2690	1098;466	FALSE	FALSE	1098	466	466	GV1720	12138	1720	1720	0	1098	Poggibonsi	466	Florence	FALSE	FALSE
2845	1181;111	TRUE	FALSE	1181	111	111	GM1684;GM1685;GM1687	11641;11747;11845	1687	1684	3	1181	Rome	111	Barcelona	TRUE	TRUE
582	230;111	TRUE	TRUE	230	111	111	GH1563;GH1564A;GH1564B;AM1568;AM1605;OC1608;OC1611;OC1616;OC1620;OC1623;AM1650;OC1666;OC1676;AM1679	1113;1394;1531;2151;5452;5766;6081;6755;7308;7811;8785;10077;10649;11254	1679	1563	116	230	Burgos	111	Barcelona	TRUE	FALSE
3338	1461;111	TRUE	FALSE	1461	111	111	AM1568;AM1605;AM1650;AM1679	2263;5565;8898;11367	1679	1568	111	1461	Valencia	111	Barcelona	TRUE	FALSE
3623	1572;111	TRUE	TRUE	1572	111	111	JV1545;LA1597;OC1623	7;4041;7757	1623	1545	78	1572	Zaragoza	111	Barcelona	TRUE	FALSE
1998	887;111;514	FALSE	FALSE	887	111;514	111	SAA1550	133	1550	1550	0	887	Milan	111	Barcelona	TRUE	TRUE
1232	514;111	TRUE	TRUE	514	111	111	SAB1562B;GH1563;GH1564A;GH1564B;GH1598A;SAC1598;OC1608;OC1611;OC1616;OC1620;OC1623;JW1641;OC1666;OC1676	990;1046;1329;1464;4278;4389;5737;6052;6726;7279;7449;8337;10048;10620	1676	1562	114	514	Genoa	111	Barcelona	TRUE	TRUE
2302	958;111;1072	FALSE	FALSE	958	111;1072	111	LA1597	3748	1597	1597	0	958	Narbonne	111	Barcelona	TRUE	TRUE
2670	1072;111	FALSE	FALSE	1072	111	111	JV1545	2	1545	1545	0	1072	Perpignan	111	Barcelona	TRUE	TRUE
3196	1416;111;1390	FALSE	FALSE	1416	111;1390	111	LA1597	4145	1597	1597	0	1416	Tortosa	111	Barcelona	FALSE	FALSE
2846	1181;183	TRUE	TRUE	1181	183	183	GM1684;GM1685;GV1720	11605;11711;12081	1720	1684	36	1181	Rome	183	Bologna	TRUE	FALSE
2847	1181;183;1121	FALSE	FALSE	1181	183;1121	183	JW1641	8320	1641	1641	0	1181	Rome	183	Bologna	TRUE	FALSE
2848	1181;183;1315;466	TRUE	TRUE	1181	183;1315;466	183	SAB1562B;GH1563;GH1564A;GH1564B;GH1598A;JW1641	972;1028;1311;1446;4261;8319	1641	1562	79	1181	Rome	183	Bologna	TRUE	FALSE
2849	1181;183;430	TRUE	TRUE	1181	183;430	183	SAB1562B;GH1563;GH1564A;GH1564B;GH1598A	973;1029;1312;1447;4262	1598	1562	36	1181	Rome	183	Bologna	TRUE	FALSE
2850	1181;183;466	TRUE	TRUE	1181	183;466	183	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676;FS1700;FS1747;FS1761	5622;5934;6611;7161;9930;10503;11912;12481;12506	1761	1608	153	1181	Rome	183	Bologna	TRUE	FALSE
2851	1181;183;832	FALSE	FALSE	1181	183;832	183	OC1623	7384	1623	1623	0	1181	Rome	183	Bologna	TRUE	FALSE
2852	1181;183;847	TRUE	FALSE	1181	183;847	183	FS1610B;FS1615;FS1622;FS1628;FS1643;FS1672	5840;6313;7370;8054;8421;10172	1672	1610	62	1181	Rome	183	Bologna	TRUE	FALSE
2853	1181;183;847;430	TRUE	TRUE	1181	183;847;430	183	OC1608;OC1611;OC1616;OC1620;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1675;OC1676;FS1700;FS1747;FS1761	5625;5937;6614;7164;8455;8769;8939;9222;9256;9289;9933;10138;10451;10506;11914;12483;12508	1761	1608	153	1181	Rome	183	Bologna	TRUE	FALSE
2001	887;183	TRUE	TRUE	887	183	183	FS1610B;OC1611;FS1615;OC1620;FS1622;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676;FS1700;FS1747;FS1761	5836;5981;6309;7208;7366;8050;8417;8451;8765;8935;9218;9252;9285;9977;10134;10168;10447;10550;11911;12480;12505	1761	1610	151	887	Milan	183	Bologna	TRUE	FALSE
2002	887;183;843	TRUE	FALSE	887	183;843	183	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5669;5983;6658;7210;7488;9979;10552	1676	1608	68	887	Milan	183	Bologna	TRUE	FALSE
1112	466;183	TRUE	TRUE	466	183	183	LA1597;OC1623	3902;7409	1623	1597	26	466	Florence	183	Bologna	TRUE	FALSE
1094	461;183	TRUE	TRUE	461	183	183	LA1597;LA1597;GK1599A;GK1600;GK1601;GK1602B;OC1608;GK1609;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;GK1665;OC1666;FS1670;FS1672;FS1675;OC1676;GK1687;FS1700;FS1747;FS1761	3897;3898;4392;4406;4420;4942;5628;5806;5833;5940;6306;6617;7167;7363;7421;8047;8414;8448;8762;8932;9215;9249;9282;9796;9936;10131;10165;10444;10509;11885;11908;12477;12502	1761	1597	164	461	Ferrara	183	Bologna	FALSE	FALSE
829	345;183;1150;895	FALSE	FALSE	345	183;1150;895	183	LA1597	3889	1597	1597	0	345	Cremona	183	Bologna	TRUE	FALSE
2646	1059;183;1150;895	FALSE	FALSE	1059	183;1150;895	183	LA1597	3962	1597	1597	0	1059	Parma	183	Bologna	FALSE	FALSE
1821	832;183	FALSE	FALSE	832	183	183	OC1623	7383	1623	1623	0	832	Madonna Loreto	183	Bologna	TRUE	FALSE
2751	1142;183;472;642	FALSE	FALSE	1142	183;472;642	183	LA1597	3970	1597	1597	0	1142	Ravenna	183	Bologna	FALSE	FALSE
1907	843;183	FALSE	FALSE	843	183	183	LA1597	3925	1597	1597	0	843	Mantova	183	Bologna	TRUE	FALSE
2819	1172;183	TRUE	TRUE	1172	183	183	LA1597;GV1720	3978;12126	1720	1597	123	1172	Rimini	183	Bologna	FALSE	FALSE
2881	1181;791;1506;1098	FALSE	FALSE	1181	791;1506;1098	791	GV1720	12137	1720	1720	0	1181	Rome	791	Livorno	TRUE	FALSE
2041	887;791	FALSE	FALSE	887	791	791	OC1623	7497	1623	1623	0	887	Milan	791	Livorno	TRUE	FALSE
3404	1472;791;1051;1196;461;183;466;1090	FALSE	FALSE	1472	791;1051;1196;461;183;466;1090	791	GV1720	12132	1720	1720	0	1472	Venice	791	Livorno	TRUE	FALSE
1117	466;791;1090	TRUE	FALSE	466	791;1090	791	GM1684;GM1685	11603;11709	1685	1684	1	466	Florence	791	Livorno	FALSE	FALSE
2680	1090;791	FALSE	FALSE	1090	791	791	LA1597	3969	1597	1597	0	1090	Pisa	791	Livorno	FALSE	FALSE
2885	1181;804;466	TRUE	FALSE	1181	804;466	804	FS1700;FS1747;FS1761	11903;12472;12497	1761	1700	61	1181	Rome	804	Lucca	TRUE	FALSE
2044	887;804	TRUE	FALSE	887	804	804	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5683;5997;6672;7224;7493;9993;10566	1676	1608	68	887	Milan	804	Lucca	TRUE	FALSE
1237	514;804	TRUE	TRUE	514	804	804	JG1563;RV1576;LA1597;TT1604;TT1605;GMA1612;TT1615;TT1618;GMA1625;TT1629;GS1655;GS1662B;GS1663;GS1673	1282;2373;3916;5133;5379;6223;6504;7053;7955;8245;9130;9480;9726;10362	1673	1563	110	514	Genoa	804	Lucca	TRUE	FALSE
1118	466;804	TRUE	TRUE	466	804	804	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676;LZ1680	5634;5826;5946;6299;6623;7173;7356;7446;8040;8407;8441;8755;8925;9208;9242;9275;9942;10124;10158;10437;10515;11557	1680	1608	72	466	Florence	804	Lucca	FALSE	FALSE
1119	466;804;514	TRUE	FALSE	466	804;514	804	GH1563;GH1564A;GH1564B;GH1598A	1041;1324;1459;4274	1598	1563	35	466	Florence	804	Lucca	FALSE	FALSE
2283	957;804	TRUE	FALSE	957	804	804	GK1599A;GK1600;GK1601;GK1602B;GK1609;GK1625;GK1665;GK1687	4398;4412;4426;4948;5812;8026;9802;11891	1687	1599	88	957	Naples	804	Lucca	TRUE	FALSE
3055	1315;804	TRUE	TRUE	1315	804	804	LA1597;LA1597;LZ1680	3992;3993;11558	1680	1597	83	1315	Sienna	804	Lucca	FALSE	FALSE
2913	1181;1090	TRUE	FALSE	1181	1090	1090	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5702;6016;6691;7243;7408;10012;10585	1676	1608	68	1181	Rome	1090	Pisa	TRUE	FALSE
2086	887;1090	TRUE	FALSE	887	1090	1090	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5684;5998;6673;7225;7494;9994;10567	1676	1608	68	887	Milan	1090	Pisa	TRUE	FALSE
1250	514;1090	FALSE	FALSE	514	1090	1090	LA1597	3917	1597	1597	0	514	Genoa	1090	Pisa	TRUE	FALSE
1127	466;1090	FALSE	FALSE	466	1090	1090	LA1597	3899	1597	1597	0	466	Florence	1090	Pisa	FALSE	FALSE
1128	466;1090;804	FALSE	FALSE	466	1090;804	1090	LA1597	3900	1597	1597	0	466	Florence	1090	Pisa	FALSE	FALSE
3056	1315;1090	FALSE	FALSE	1315	1090	1090	LA1597	3991	1597	1597	0	1315	Sienna	1090	Pisa	FALSE	FALSE
2878	1181;654;354;20;1065	FALSE	FALSE	1181	654;354;20;1065	654	GV1720	12087	1720	1720	0	1181	Rome	654	Istanbul	TRUE	TRUE
2034	887;654	TRUE	TRUE	887	654	654	OC1608;OC1611;OC1616;OC1620;OC1623;OC1623;OC1666;OC1676;GM1684;GM1685;GM1687;GV1720	5782;6098;6771;7325;7528;7529;10093;10665;11586;11692;11795;12103	1720	1608	112	887	Milan	654	Istanbul	TRUE	TRUE
3398	1472;654	TRUE	TRUE	1472	654	654	CE1586A;BR1610;OC1616;OC1620;OC1623;OC1666;OC1676;GM1684;GM1685;GM1687;GV1720	2804;5891;6793;7347;7595;10115;10687;11580;11686;11789;12097	1720	1586	134	1472	Venice	654	Istanbul	TRUE	TRUE
3399	1472;654;1054;539;792;553;1487;325;224;1081;146;977;1330;1097;414	FALSE	FALSE	1472	654;1054;539;792;553;1487;325;224;1081;146;977;1330;1097;414	654	GV1720	12264	1720	1720	0	1472	Venice	654	Istanbul	TRUE	TRUE
3400	1472;654;1181;1046	FALSE	FALSE	1472	654;1181;1046	654	OC1623	7594	1623	1623	0	1472	Venice	654	Istanbul	TRUE	TRUE
3401	1472;654;1345	FALSE	FALSE	1472	654;1345	654	GV1720	12267	1720	1720	0	1472	Venice	654	Istanbul	TRUE	TRUE
1297	557;654	FALSE	FALSE	557	654	654	GG1602	4918	1602	1602	0	557	grichisch weissenburgt	654	Istanbul		
1445	654;654	FALSE	FALSE	654	654	654	GV1720	12119	1720	1720	0	654	Istanbul	654	Istanbul	FALSE	FALSE
3148	1379;654	FALSE	FALSE	1379	654	654	OC1623	7839	1623	1623	0	1379	Syracuse	654	Istanbul	TRUE	TRUE
2906	1181;1053	TRUE	TRUE	1181	1053	1053	OC1623;GM1684;GM1685;GM1687	7399;11618;11724;11822	1687	1623	64	1181	Rome	1053	Palermo	TRUE	FALSE
1847	833;1053	FALSE	FALSE	833	1053	1053	OC1623	7794	1623	1623	0	833	Madrid	1053	Palermo	TRUE	TRUE
2074	887;1053	TRUE	FALSE	887	1053	1053	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5639;5951;6628;7178;7548;9947;10520	1676	1608	68	887	Milan	1053	Palermo	TRUE	FALSE
2075	887;1053;1181;957	TRUE	FALSE	887	1053;1181;957	1053	GM1684;GM1685;GM1687	11584;11690;11793	1687	1684	3	887	Milan	1053	Palermo	TRUE	FALSE
2295	957;1053;1251;337;919;883	FALSE	FALSE	957	1053;1251;337;919;883	1053	GV1720	12074	1720	1720	0	957	Naples	1053	Palermo	TRUE	FALSE
1976	883;1053	TRUE	TRUE	883	1053	1053	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676;FS1700;FS1747;FS1761	5638;5820;5950;6293;6627;7177;7350;7398;8034;8401;8435;8749;8919;9202;9236;9269;9946;10118;10152;10431;10519;11899;12468;12493	1761	1608	153	883	Messina	1053	Palermo	FALSE	FALSE
2842	1181;56	FALSE	FALSE	1181	56	56	OC1676	10741	1676	1676	0	1181	Rome	56	Aosta	TRUE	FALSE
1991	887;56	TRUE	FALSE	887	56	56	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5594;5904;6582;7131;7483;9900;10473	1676	1608	68	887	Milan	56	Aosta	TRUE	FALSE
2843	1181;57	TRUE	FALSE	1181	57	57	GMA1612;GMA1625	6225;7957	1625	1612	13	1181	Rome	57	Aquileia	TRUE	FALSE
1992	887;57	TRUE	TRUE	887	57	57	JG1563;GMA1612;GMA1625	1298;6254;7986	1625	1563	62	887	Milan	57	Aquileia	TRUE	FALSE
2877	1181;539	TRUE	FALSE	1181	539	539	GM1684;GM1685;GM1687	11616;11722;11820	1687	1684	3	1181	Rome	539	Gorizia	TRUE	FALSE
3628	1572;539	FALSE	FALSE	1572	539	539	AM1568	2168	1568	1568	0	1572	Zaragoza	539	Gorizia	TRUE	TRUE
2027	887;539	FALSE	FALSE	887	539	539	OC1623	7510	1623	1623	0	887	Milan	539	Gorizia	TRUE	FALSE
3394	1472;539	FALSE	FALSE	1472	539	539	OC1623;OC1623	7514;7588	1623	1623	0	1472	Venice	539	Gorizia	TRUE	FALSE
2898	1181;895;1059	FALSE	FALSE	1181	895;1059	895	FS1700	11916	1700	1700	0	1181	Rome	895	Modena	TRUE	FALSE
2064	887;895	FALSE	FALSE	887	895	895	OC1623	7412	1623	1623	0	887	Milan	895	Modena	TRUE	FALSE
2912	1181;1075	FALSE	FALSE	1181	1075	1075	OC1623	7415	1623	1623	0	1181	Rome	1075	Pesaro	TRUE	FALSE
2081	887;1075	TRUE	TRUE	887	1075	1075	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676	5672;5843;5986;6316;6661;7213;7373;7490;8057;8424;8458;8772;8942;9225;9259;9292;9982;10141;10175;10454;10555	1676	1608	68	887	Milan	1075	Pesaro	TRUE	FALSE
2082	887;1075;183	FALSE	FALSE	887	1075;183	1075	FS1700	11917	1700	1700	0	887	Milan	1075	Pesaro	TRUE	FALSE
3428	1472;1075	FALSE	FALSE	1472	1075	1075	OC1623	7416	1623	1623	0	1472	Venice	1075	Pesaro	TRUE	FALSE
2910	1181;1074	TRUE	TRUE	1181	1074	1074	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676	5626;5841;5938;6314;6615;7165;7371;7405;8055;8422;8456;8770;8940;9223;9257;9290;9934;10139;10173;10452;10507	1676	1608	68	1181	Rome	1074	Perugia	TRUE	FALSE
2911	1181;1074;309;960;1393	FALSE	FALSE	1181	1074;309;960;1393	1074	LA1597	3984	1597	1597	0	1181	Rome	1074	Perugia	TRUE	FALSE
1125	466;1074	FALSE	FALSE	466	1074	1074	LA1597	3905	1597	1597	0	466	Florence	1074	Perugia	TRUE	FALSE
1126	466;1074;73	FALSE	FALSE	466	1074;73	1074	OC1623	7430	1623	1623	0	466	Florence	1074	Perugia	TRUE	FALSE
1721	796;1074;73	FALSE	FALSE	796	1074;73	1074	OC1623	7385	1623	1623	0	796	Logroño	1074	Perugia	TRUE	TRUE
57	46;1074	FALSE	FALSE	46	1074	1074	LA1597	3853	1597	1597	0	46	Ancona	1074	Perugia	TRUE	FALSE
3100	1346;1074	FALSE	FALSE	1346	1074	1074	LA1597	3996	1597	1597	0	1346	Spoleto	1074	Perugia	FALSE	FALSE
1138	475;1074	TRUE	TRUE	475	1074	1074	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676	5623;5838;5935;6311;6612;7162;7368;7448;8052;8419;8453;8767;8937;9220;9254;9287;9931;10136;10170;10449;10504	1676	1608	68	475	Fossombrone	1074	Perugia	TRUE	FALSE
2839	1181;46	TRUE	TRUE	1181	46	46	SAB1562B;GH1563;GH1564A;GH1564B;GH1598A;JW1641	977;1033;1316;1451;4266;8324	1641	1562	79	1181	Rome	46	Ancona	TRUE	FALSE
2840	1181;46;832	TRUE	FALSE	1181	46;832	46	SAD1640;SAD1642	8312;8394	1642	1640	2	1181	Rome	46	Ancona	TRUE	FALSE
3374	1472;46	TRUE	TRUE	1472	46	46	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673;CK1678	5151;5397;6522;7071;8263;9148;9498;9744;10380;10962	1678	1604	74	1472	Venice	46	Ancona	TRUE	FALSE
1820	832;46	TRUE	TRUE	832	46	46	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676	5630;5824;5942;6297;6619;7169;7354;8038;8405;8439;8753;8923;9206;9240;9273;9938;10122;10156;10435;10511	1676	1608	68	832	Madonna Loreto	46	Ancona	TRUE	FALSE
3098	1346;46	FALSE	FALSE	1346	46	46	LA1597	3997	1597	1597	0	1346	Spoleto	46	Ancona	TRUE	FALSE
3310	1453;46;1075	FALSE	FALSE	1453	46;1075	46	LA1597	4013	1597	1597	0	1453	Urbino	46	Ancona	FALSE	FALSE
429	183;46	TRUE	FALSE	183	46	46	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5618;5930;6607;7157;9926;10499	1676	1608	68	183	Bologna	46	Ancona	TRUE	FALSE
1509	709;46	FALSE	FALSE	709	46	46	RV1576	2380	1576	1576	0	709	L'Aquila	46	Ancona	TRUE	FALSE
2672	1074;46	TRUE	TRUE	1074	46	46	LA1597;OC1616;OC1623;OC1666;OC1676	3964;6844;7429;9858;10743	1676	1597	79	1074	Perugia	46	Ancona	TRUE	FALSE
2818	1172;46	TRUE	TRUE	1172	46	46	SAB1562B;GH1563;GH1564A;GH1564B;LA1597;GH1598A;JW1641	984;1040;1323;1458;3980;4273;8331	1641	1562	79	1172	Rimini	46	Ancona	TRUE	FALSE
105	57;46	TRUE	TRUE	57	46	46	JG1563;GMA1612;GMA1625	1288;6230;7962	1625	1563	62	57	Aquileia	46	Ancona	TRUE	FALSE
1133	467;46;832	FALSE	FALSE	467	46;832	46	GV1720;GV1720	12122;12123	1720	1720	0	467	Foligno	46	Ancona	TRUE	FALSE
2893	1181;883;957	TRUE	TRUE	1181	883;957	883	SAA1550;SAB1562B;SAC1598;SAD1640;JW1641;SAD1642;LZ1680	124;980;4385;8315;8327;8397;11562	1680	1550	130	1181	Rome	883	Messina	TRUE	FALSE
1840	833;883	FALSE	FALSE	833	883	883	OC1623	7793	1623	1623	0	833	Madrid	883	Messina	TRUE	TRUE
2287	957;883	TRUE	TRUE	957	883	883	TT1604;TT1605;OC1608;FS1610B;OC1611;FS1615;TT1615;OC1616;TT1618;OC1620;FS1622;OC1623;FS1628;TT1629;FS1643;FS1649;FS1650;FS1654;GS1655;FS1658;FS1659;FS1665;GS1662B;GS1663;OC1666;FS1670;FS1672;GS1673;FS1675;OC1676;CK1678;FS1700;FS1747;FS1761	5157;5403;5637;5819;5949;6292;6528;6626;7077;7176;7349;7397;8033;8269;8400;8434;8748;8918;9154;9201;9235;9268;9504;9750;9945;10117;10151;10386;10430;10518;10966;11898;12467;12492	1761	1604	157	957	Naples	883	Messina	TRUE	FALSE
2288	957;883;1150	FALSE	FALSE	957	883;1150	883	LA1597	3949	1597	1597	0	957	Naples	883	Messina	TRUE	FALSE
1493	697;883	FALSE	FALSE	697	883	883	JG1563	1307	1563	1563	0	697	Kostanz	883	Messina	TRUE	TRUE
823	337;883	TRUE	TRUE	337	883	883	RV1576;GMA1612;GMA1625	2393;6252;7984	1625	1576	49	337	Cosenza	883	Messina	TRUE	FALSE
2844	1181;73	FALSE	FALSE	1181	73	73	OC1623	7406	1623	1623	0	1181	Rome	73	Assisi	TRUE	FALSE
2498	1058;73	TRUE	TRUE	1058	73	73	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	4975;5221;6346;6895;8087;8972;9322;9568;10204	1673	1604	69	1058	Paris	73	Assisi	TRUE	TRUE
1111	466;73	FALSE	FALSE	466	73	73	OC1623	7431	1623	1623	0	466	Florence	73	Assisi	TRUE	FALSE
1002	400;73	TRUE	TRUE	400	73	73	CE1553A;CE1560A;CE1565B;CE1566A;CE1586A;LA1597;CE1650;CE1679	564;848;1741;2021;2674;3701;8626;11127	1679	1553	126	400	Dreux	73	Assisi	TRUE	TRUE
2920	1181;1315;1506;7	FALSE	FALSE	1181	1315;1506;7	1315	LA1597	3982	1597	1597	0	1181	Rome	1315	Sienna	TRUE	FALSE
1131	466;1315	TRUE	TRUE	466	1315	1315	LA1597;GK1599A;GK1600;GK1601;GK1602B;GK1609;GK1665;GK1687	3904;4394;4408;4422;4944;5808;9798;11887	1687	1597	90	466	Florence	1315	Sienna	FALSE	FALSE
1750	804;1315	TRUE	TRUE	804	1315	1315	LA1597;TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673;CK1678	3919;5135;5381;6506;7055;8247;9132;9482;9728;10364;10950	1678	1597	81	804	Lucca	1315	Sienna	FALSE	FALSE
2682	1090;1315	FALSE	FALSE	1090	1315	1315	LA1597	3968	1597	1597	0	1090	Pisa	1315	Sienna	FALSE	FALSE
2922	1181;1346	FALSE	FALSE	1181	1346	1346	LA1597	3986	1597	1597	0	1181	Rome	1346	Spoleto	TRUE	FALSE
1513	709;1346	FALSE	FALSE	709	1346	1346	LA1597	3855	1597	1597	0	709	L'Aquila	1346	Spoleto	TRUE	FALSE
2675	1074;1346	FALSE	FALSE	1074	1346	1346	LA1597	3965	1597	1597	0	1074	Perugia	1346	Spoleto	FALSE	FALSE
2838	1181;36;805	TRUE	FALSE	1181	36;805	36	GM1684;GM1685;GM1687	11617;11723;11821	1687	1684	3	1181	Rome	36	altdorf	TRUE	TRUE
2858	1181;310	TRUE	FALSE	1181	310	310	OC1616;OC1623;OC1666;OC1676	6843;7403;9857;10742	1676	1616	60	1181	Rome	310	Civitavecchia	FALSE	FALSE
2860	1181;365;258;81;181;755;811;1287	TRUE	FALSE	1181	365;258;81;181;755;811;1287	365	GM1684;GM1685	11674;11780	1685	1684	1	1181	Rome	365	Denmark	TRUE	TRUE
2861	1181;365;674;81;181;1278;811;1287	FALSE	FALSE	1181	365;674;81;181;1278;811;1287	365	GM1687	11878	1687	1687	0	1181	Rome	365	Denmark	TRUE	TRUE
2899	1181;921	TRUE	FALSE	1181	921	921	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5621;5933;6610;7160;7413;9929;10502	1676	1608	68	1181	Rome	921	Montepulciano	TRUE	FALSE
2909	1181;1065;654;354;20	FALSE	FALSE	1181	1065;654;354;20	1065	GM1685	11681	1685	1685	0	1181	Rome	1065	Peloponnesus	TRUE	TRUE
2917	1181;1211	FALSE	FALSE	1181	1211	1211	OC1623	7512	1623	1623	0	1181	Rome	1211	Sabiñán	TRUE	TRUE
2921	1181;1342	FALSE	FALSE	1181	1342	1342	GV1720	12090	1720	1720	0	1181	Rome	1342	Spain	TRUE	TRUE
3440	1472;1342	TRUE	TRUE	1472	1342	1342	GM1684;GM1685;GM1687;GV1720	11578;11684;11787;12095	1720	1684	36	1472	Venice	1342	Spain	TRUE	TRUE
2927	1181;1458	FALSE	FALSE	1181	1458	1458	OC1623	7404	1623	1623	0	1181	Rome	1458	Valdarno	TRUE	FALSE
2928	1181;1465;1303	TRUE	FALSE	1181	1465;1303	1465	FS1610B;FS1615;FS1622;FS1628;FS1643;FS1672	5822;6295;7352;8036;8403;10154	1672	1610	62	1181	Rome	1465	Valmontone	FALSE	FALSE
2933	1181;1506	FALSE	FALSE	1181	1506	1506	GV1720	12089	1720	1720	0	1181	Rome	1506	Viterbo	FALSE	FALSE
583	230;167	TRUE	TRUE	230	167	167	JV1545;GH1563;GH1564A;GH1564B;AM1568;LA1597;TT1604;TT1605;AM1605;TT1615;TT1618;TT1629;AM1650;GS1655;GS1662B;GS1663;GS1673;AM1679	33;1112;1393;1530;2150;4030;5192;5438;5451;6563;7112;8304;8784;9189;9539;9785;10421;11253	1679	1545	134	230	Burgos	167	Bilbao	TRUE	FALSE
1829	833;167	TRUE	FALSE	833	167	167	OC1611;OC1620;OC1623	6092;7319;7779	1623	1611	12	833	Madrid	167	Bilbao	TRUE	FALSE
3624	1572;167	TRUE	TRUE	1572	167	167	AM1568;TT1604;TT1605;AM1605;OC1608;OC1611;TT1615;OC1616;TT1618;OC1620;OC1623;TT1629;AM1650;GS1655;GS1662B;GS1663;OC1666;GS1673;OC1676;AM1679	2170;5172;5418;5471;5775;6090;6543;6764;7092;7317;7815;8284;8804;9169;9519;9765;10086;10401;10658;11273	1679	1568	111	1572	Zaragoza	167	Bilbao	TRUE	FALSE
82	55;167	TRUE	FALSE	55	167	167	GMA1612;GMA1625	6266;7998	1625	1612	13	55	Antwerp	167	Bilbao	TRUE	TRUE
1718	796;167	FALSE	FALSE	796	167	167	LA1597	4079	1597	1597	0	796	Logroño	167	Bilbao	TRUE	FALSE
581	230;104;1056	TRUE	TRUE	230	104;1056	104	SAB1562B;GH1563;GH1564A;GH1564B;JW1641	1015;1073;1356;1491;8364	1641	1562	79	230	Burgos	104	Baiona	TRUE	FALSE
3359	1463;104	TRUE	TRUE	1463	104	104	SAB1562B;GH1563;GH1564A;GH1564B;GH1598A;JW1641	1013;1071;1354;1489;4303;8362	1641	1562	79	1463	Valladolid	104	Baiona	TRUE	FALSE
2481	1056;104	TRUE	FALSE	1056	104	104	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5756;6071;6745;7298;7802;10067;10639	1676	1608	68	1056	Pamplona	104	Baiona	TRUE	FALSE
2499	1058;104;1035	FALSE	FALSE	1058	104;1035	104	DW1595	2865	1595	1595	0	1058	Paris	104	Baiona	TRUE	TRUE
