Edge_ID	Route_ID	Source	Target	Seq_Idx	Comb_Route	Edge_Type_Last_Date	Edge_Type_First_Date	Duration
3041	2057	887	514	1	887;514;833	1676	1608	68
3042	2057	514	833	2	887;514;833	1676	1608	68
3043	2058	887	833	0	887;514;54;759;833	1666	1616	50
3044	2058	887	514	1	887;514;54;759;833	1666	1616	50
3045	2058	514	54	2	887;514;54;759;833	1666	1616	50
3046	2058	54	759	3	887;514;54;759;833	1666	1616	50
3047	2058	759	833	4	887;514;54;759;833	1666	1616	50
3048	2059	887	833	0	887;514;54;824;833	1676	1676	0
3049	2059	887	514	1	887;514;54;824;833	1676	1676	0
3050	2059	514	54	2	887;514;54;824;833	1676	1676	0
3051	2059	54	824	3	887;514;54;824;833	1676	1676	0
3052	2059	824	833	4	887;514;54;824;833	1676	1676	0
3053	2060	887	833	0	887;951;1058;833	1623	1623	0
3054	2060	887	951	1	887;951;1058;833	1623	1623	0
3055	2060	951	1058	2	887;951;1058;833	1623	1623	0
3056	2060	1058	833	3	887;951;1058;833	1623	1623	0
3170	2061	887	835	0	887;835	1676	1616	60
4828	2062	887	843	0	887;843	1676	1608	68
4829	2063	887	843	0	887;207;843	1623	1623	0
4830	2063	887	207	1	887;207;843	1623	1623	0
4831	2063	207	843	2	887;207;843	1623	1623	0
6969	2064	887	895	0	887;895	1623	1623	0
6973	2065	887	898	0	887;898	1676	1608	68
6422	2066	887	901	0	887;901	1676	1608	68
4367	2067	887	904	0	887;904	1676	1676	0
6974	2068	887	918	0	887;918	1676	1608	68
4372	2069	887	924	0	887;924	1676	1608	68
3297	2070	887	941	0	887;941	1676	1616	60
3373	2071	887	951	0	887;951	1623	1623	0
1650	2072	887	957	0	887;5;957	1676	1608	68
1651	2072	887	5	1	887;5;957	1676	1608	68
1652	2072	5	957	2	887;5;957	1676	1608	68
6532	2073	887	968	0	887;968	1687	1687	0
6875	2074	887	1053	0	887;1053	1676	1608	68
6876	2075	887	1053	0	887;1181;957;1053	1687	1684	3
6877	2075	887	1181	1	887;1181;957;1053	1687	1684	3
6878	2075	1181	957	2	887;1181;957;1053	1687	1684	3
6879	2075	957	1053	3	887;1181;957;1053	1687	1684	3
682	2076	887	1058	0	887;1058	1685	1550	135
683	2077	887	1058	0	887;1319;1058	1623	1623	0
684	2077	887	1319	1	887;1319;1058	1623	1623	0
685	2077	1319	1058	2	887;1319;1058	1623	1623	0
686	2078	887	1058	0	887;195;1058	1623	1623	0
687	2078	887	195	1	887;195;1058	1623	1623	0
688	2078	195	1058	2	887;195;1058	1623	1623	0
4858	2079	887	1059	0	887;1059	1676	1611	65
4859	2080	887	1059	0	887;1086;1059	1597	1597	0
4860	2080	887	1086	1	887;1086;1059	1597	1597	0
4861	2080	1086	1059	2	887;1086;1059	1597	1597	0
6975	2081	887	1075	0	887;1075	1676	1608	68
6976	2082	887	1075	0	887;183;1075	1700	1700	0
6977	2082	887	183	1	887;183;1075	1700	1700	0
6978	2082	183	1075	2	887;183;1075	1700	1700	0
6981	2083	887	1076	0	887;1076	1623	1623	0
6426	2084	887	1086	0	887;1086	1623	1623	0
6982	2085	887	1089	0	887;1089	1676	1608	68
6304	2086	887	1090	0	887;1090	1676	1608	68
6983	2087	887	1108	0	887;1108	1676	1608	68
3504	2088	887	1119	0	887;1119	1720	1608	112
3505	2089	887	1119	0	887;649;1119	1550	1550	0
3506	2089	887	649	1	887;649;1119	1550	1550	0
3507	2089	649	1119	2	887;649;1119	1550	1550	0
894	2090	887	1181	0	887;1181	1680	1608	72
895	2091	887	1181	0	887;1053;957;1181	1720	1720	0
896	2091	887	1053	1	887;1053;957;1181	1720	1720	0
897	2091	1053	957	2	887;1053;957;1181	1720	1720	0
898	2091	957	1181	3	887;1053;957;1181	1720	1720	0
899	2092	887	1181	0	887;1315;466;1181	1550	1550	0
900	2092	887	1315	1	887;1315;466;1181	1550	1550	0
901	2092	1315	466	2	887;1315;466;1181	1550	1550	0
902	2092	466	1181	3	887;1315;466;1181	1550	1550	0
903	2093	887	1181	0	887;832;430;1181	1550	1550	0
904	2093	887	832	1	887;832;430;1181	1550	1550	0
905	2093	832	430	2	887;832;430;1181	1550	1550	0
906	2093	430	1181	3	887;832;430;1181	1550	1550	0
3606	2094	887	1254	0	887;1254	1623	1623	0
4480	2095	887	1258	0	887;1258	1673	1604	69
6984	2096	887	1267	0	887;1267	1676	1616	60
537	2097	887	1269	0	887;1269	1676	1616	60
